data\Cropped_final\brown_bear\0919_brb_n_crop00_detections.jpg,4
data\Cropped_final\black_bear\0126_blb_d_crop00_detections.jpg,3
data\Cropped_final\amur_tiger\1203_at_n_crop00_detections.jpg,1
data\Cropped_final\wild_boar\1702_wd_d_crop01_detections.jpg,8
data\Cropped_final\sika_deer\0951_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\black_bear\0622_blb_d_crop01_detections.jpg,3
data\Cropped_final\amur_leopard\0380_al_d_s_crop00_detections.jpg,0
data\Cropped_final\wild_boar\0682_wd_d_adult_with_juveniles_crop00_detections.jpg,8
data\Cropped_final\people\1318_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\1167_at_d_w_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\0871_at_d_w_mother_with_cubs_crop01_detections.jpg,1
data\Cropped_final\brown_bear\0008_brb_n_crop00_detections.jpg,4
data\Cropped_final\sika_deer\0732_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\0835_wd_d_crop01_detections.jpg,8
data\Cropped_final\wild_boar\0028_wd_n_crop00_detections.jpg,8
data\Cropped_final\people\1202_p_crop00_detections.jpg,9
data\Cropped_final\wild_boar\0366_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0704_dg_crop01_detections.jpg,5
data\Cropped_final\wild_boar\0820_wd_n_adult_with_juveniles_crop04_detections.jpg,8
data\Cropped_final\dog\0872_dg_crop00_detections.jpg,5
data\Cropped_final\people\0035_p_crop01_detections.jpg,9
data\Cropped_final\birds\0557_b_crop00_detections.jpg,2
data\Cropped_final\brown_bear\0170_brb_d_crop00_detections.jpg,4
data\Cropped_final\brown_bear\0827_brb_d_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\birds\1270_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\0483_at_d_w_crop00_detections.jpg,1
data\Cropped_final\roe_deer\0434_rd_n_crop00_detections.jpg,6
data\Cropped_final\birds\0428_b_crop00_detections.jpg,2
data\Cropped_final\birds\0478_b_crop00_detections.jpg,2
data\Cropped_final\roe_deer\1013_rd_n_crop00_detections.jpg,6
data\Cropped_final\sika_deer\1305_sd_d_s_crop02_detections.jpg,7
data\Cropped_final\people\1144_p_crop02_detections.jpg,9
data\Cropped_final\roe_deer\0507_rd_n_crop00_detections.jpg,6
data\Cropped_final\sika_deer\0256_sd_d_w_crop02_detections.jpg,7
data\Cropped_final\sika_deer\0365_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\wild_boar\0292_wd_d_crop01_detections.jpg,8
data\Cropped_final\birds\1537_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\1277_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\amur_leopard\0101_al_d_w_crop00_detections.jpg,0
data\Cropped_final\birds\0823_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\2023_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\1151_rd_n_crop00_detections.jpg,6
data\Cropped_final\dog\0189_dg_crop00_detections.jpg,5
data\Cropped_final\amur_tiger\0490_at_d_s_crop00_detections.jpg,1
data\Cropped_final\roe_deer\0295_rd_n_crop00_detections.jpg,6
data\Cropped_final\dog\0713_dg_crop00_detections.jpg,5
data\Cropped_final\birds\0216_b_crop00_detections.jpg,2
data\Cropped_final\birds\1155_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0458_al_d_s_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0497_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\people\0969_p_crop01_detections.jpg,9
data\Cropped_final\brown_bear\0249_brb_d_cubs_crop01_detections.jpg,4
data\Cropped_final\amur_leopard\1001_al_d_s_crop00_detections.jpg,0
data\Cropped_final\people\1183_p_crop00_detections.jpg,9
data\Cropped_final\dog\0186_dg_crop00_detections.jpg,5
data\Cropped_final\black_bear\0129_blb_d_crop00_detections.jpg,3
data\Cropped_final\black_bear\0323_blb_n_crop00_detections.jpg,3
data\Cropped_final\amur_tiger\0475_at_n_crop00_detections.jpg,1
data\Cropped_final\birds\1095_b_crop00_detections.jpg,2
data\Cropped_final\dog\0825_dg_crop00_detections.jpg,5
data\Cropped_final\people\1419_p_crop00_detections.jpg,9
data\Cropped_final\people\0596_p_crop02_detections.jpg,9
data\Cropped_final\brown_bear\0469_brb_d_crop00_detections.jpg,4
data\Cropped_final\birds\0887_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\0815_at_n_crop00_detections.jpg,1
data\Cropped_final\birds\0183_b_crop01_detections.jpg,2
data\Cropped_final\wild_boar\1390_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\0884_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\2149_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\wild_boar\1526_wd_d_crop00_detections.jpg,8
data\Cropped_final\brown_bear\0768_brb_d_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\dog\0361_dg_crop00_detections.jpg,5
data\Cropped_final\sika_deer\1228_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\black_bear\0603_blb_d_crop00_detections.jpg,3
data\Cropped_final\birds\1265_b_crop01_detections.jpg,2
data\Cropped_final\amur_tiger\0001_at_d_w_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\0005_at_d_s_crop00_detections.jpg,1
data\Cropped_final\birds\1512_b_crop01_detections.jpg,2
data\Cropped_final\people\0307_p_crop01_detections.jpg,9
data\Cropped_final\birds\1550_b_crop00_detections.jpg,2
data\Cropped_final\dog\0268_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0084_dg_crop00_detections.jpg,5
data\Cropped_final\sika_deer\1929_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\birds\1030_b_crop00_detections.jpg,2
data\Cropped_final\people\0105_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\0416_at_d_s_crop00_detections.jpg,1
data\Cropped_final\brown_bear\0861_brb_d_subadults_crop02_detections.jpg,4
data\Cropped_final\sika_deer\0498_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\amur_leopard\0464_al_d_s_crop00_detections.jpg,0
data\Cropped_final\amur_leopard\0375_al_d_w_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0745_brb_d_crop00_detections.jpg,4
data\Cropped_final\people\0914_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\0657_at_d_w_crop00_detections.jpg,1
data\Cropped_final\brown_bear\0271_brb_d_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\dog\0536_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0597_brb_d_crop00_detections.jpg,4
data\Cropped_final\people\1408_p_crop00_detections.jpg,9
data\Cropped_final\birds\0646_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\0742_wd_d_crop01_detections.jpg,8
data\Cropped_final\amur_tiger\1052_at_d_w_crop00_detections.jpg,1
data\Cropped_final\wild_boar\1530_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\1626_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\roe_deer\0888_rd_n_crop00_detections.jpg,6
data\Cropped_final\brown_bear\0829_brb_d_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\sika_deer\0226_sd_n_s_crop01_detections.jpg,7
data\Cropped_final\people\0134_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\1128_rd_n_crop00_detections.jpg,6
data\Cropped_final\people\0473_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\1286_rd_n_crop01_detections.jpg,6
data\Cropped_final\amur_tiger\1158_at_d_w_crop00_detections.jpg,1
data\Cropped_final\brown_bear\0040_brb_d_crop00_detections.jpg,4
data\Cropped_final\amur_leopard\0835_al_d_w_crop00_detections.jpg,0
data\Cropped_final\black_bear\0278_blb_d_crop00_detections.jpg,3
data\Cropped_final\birds\0241_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\1735_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\0189_rd_n_crop00_detections.jpg,6
data\Cropped_final\roe_deer\0754_rd_n_crop00_detections.jpg,6
data\Cropped_final\people\0335_p_crop01_detections.jpg,9
data\Cropped_final\people\0235_p_crop00_detections.jpg,9
data\Cropped_final\wild_boar\1955_wd_d_crop01_detections.jpg,8
data\Cropped_final\birds\0971_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\1220_sd_d_w_crop03_detections.jpg,7
data\Cropped_final\amur_tiger\0828_at_d_w_crop00_detections.jpg,1
data\Cropped_final\black_bear\0084_blb_n_crop00_detections.jpg,3
data\Cropped_final\amur_tiger\0305_at_n_crop00_detections.jpg,1
data\Cropped_final\black_bear\0335_blb_n_cub_crop00_detections.jpg,3
data\Cropped_final\people\0938_p_crop02_detections.jpg,9
data\Cropped_final\people\1104_p_crop01_detections.jpg,9
data\Cropped_final\wild_boar\2031_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\1518_b_crop09_detections.jpg,2
data\Cropped_final\amur_leopard\0677_al_n_crop00_detections.jpg,0
data\Cropped_final\amur_leopard\0398_al_d_s_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0489_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\black_bear\0696_blb_d_crop00_detections.jpg,3
data\Cropped_final\roe_deer\1160_rd_d_crop00_detections.jpg,6
data\Cropped_final\amur_leopard\0301_al_d_s_crop00_detections.jpg,0
data\Cropped_final\people\0056_p_crop00_detections.jpg,9
data\Cropped_final\dog\0055_dg_crop00_detections.jpg,5
data\Cropped_final\amur_leopard\0806_al_n_crop00_detections.jpg,0
data\Cropped_final\roe_deer\1106_rd_n_crop00_detections.jpg,6
data\Cropped_final\dog\0198_dg_crop00_detections.jpg,5
data\Cropped_final\sika_deer\1893_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\black_bear\0617_blb_n_crop00_detections.jpg,3
data\Cropped_final\amur_leopard\0313_al_d_s_crop00_detections.jpg,0
data\Cropped_final\amur_tiger\0307_at_d_s_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\0363_at_d_s_crop00_detections.jpg,1
data\Cropped_final\sika_deer\1404_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\amur_leopard\0245_al_d_s_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0711_brb_d_crop00_detections.jpg,4
data\Cropped_final\birds\0016_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\1602_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0334_dg_crop01_detections.jpg,5
data\Cropped_final\sika_deer\0006_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\birds\0883_b_crop00_detections.jpg,2
data\Cropped_final\brown_bear\0564_brb_n_mother_with_cubs_crop00_detections.jpg,4
data\Cropped_final\people\0981_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\1383_at_n_crop00_detections.jpg,1
data\Cropped_final\birds\1247_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\1353_wd_d_crop00_detections.jpg,8
data\Cropped_final\brown_bear\0988_brb_n_crop00_detections.jpg,4
data\Cropped_final\sika_deer\0946_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\brown_bear\0351_brb_n_crop00_detections.jpg,4
data\Cropped_final\black_bear\0144_blb_n_crop00_detections.jpg,3
data\Cropped_final\people\0582_p_crop01_detections.jpg,9
data\Cropped_final\birds\0183_b_crop00_detections.jpg,2
data\Cropped_final\dog\0811_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0124_dg_crop00_detections.jpg,5
data\Cropped_final\amur_leopard\0290_al_d_w_crop00_detections.jpg,0
data\Cropped_final\sika_deer\0437_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\brown_bear\0833_brb_n_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\birds\0184_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0153_al_d_w_crop00_detections.jpg,0
data\Cropped_final\wild_boar\1379_wd_d_crop00_detections.jpg,8
data\Cropped_final\amur_leopard\0369_al_d_s_crop00_detections.jpg,0
data\Cropped_final\wild_boar\0970_wd_n_crop01_detections.jpg,8
data\Cropped_final\roe_deer\0680_rd_n_crop00_detections.jpg,6
data\Cropped_final\dog\0402_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0315_brb_d_crop00_detections.jpg,4
data\Cropped_final\amur_tiger\0868_at_d_w_mother_with_cubs_crop00_detections.jpg,1
data\Cropped_final\amur_leopard\0092_al_n_crop00_detections.jpg,0
data\Cropped_final\amur_leopard\1046_al_d_w_crop00_detections.jpg,0
data\Cropped_final\people\1057_p_crop01_detections.jpg,9
data\Cropped_final\amur_tiger\0914_at_d_w_mother_with_cubs_crop01_detections.jpg,1
data\Cropped_final\people\1168_p_crop01_detections.jpg,9
data\Cropped_final\sika_deer\0793_sd_n_w_crop01_detections.jpg,7
data\Cropped_final\sika_deer\1724_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\sika_deer\0065_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\sika_deer\1560_sd_d_w_crop10_detections.jpg,7
data\Cropped_final\amur_leopard\0764_al_n_crop00_detections.jpg,0
data\Cropped_final\dog\0629_dg_crop00_detections.jpg,5
data\Cropped_final\people\0121_p_crop01_detections.jpg,9
data\Cropped_final\people\0187_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\1548_at_n_crop00_detections.jpg,1
data\Cropped_final\roe_deer\0623_rd_n_crop00_detections.jpg,6
data\Cropped_final\amur_leopard\0379_al_n_crop00_detections.jpg,0
data\Cropped_final\wild_boar\0301_wd_n_crop00_detections.jpg,8
data\Cropped_final\people\1306_p_crop01_detections.jpg,9
data\Cropped_final\amur_leopard\0188_al_d_w_crop00_detections.jpg,0
data\Cropped_final\amur_leopard\1108_al_n_crop00_detections.jpg,0
data\Cropped_final\birds\1373_b_crop03_detections.jpg,2
data\Cropped_final\birds\0106_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0494_al_n_crop00_detections.jpg,0
data\Cropped_final\dog\0765_dg_crop00_detections.jpg,5
data\Cropped_final\amur_leopard\0447_al_d_s_crop00_detections.jpg,0
data\Cropped_final\people\0893_p_crop00_detections.jpg,9
data\Cropped_final\dog\0997_dg_crop00_detections.jpg,5
data\Cropped_final\black_bear\1198_blb_d_crop00_detections.jpg,3
data\Cropped_final\sika_deer\1732_sd_d_w_crop03_detections.jpg,7
data\Cropped_final\black_bear\0267_blb_n_crop00_detections.jpg,3
data\Cropped_final\sika_deer\2247_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\birds\0394_b_crop00_detections.jpg,2
data\Cropped_final\black_bear\0168_blb_n_crop00_detections.jpg,3
data\Cropped_final\birds\1467_b_crop00_detections.jpg,2
data\Cropped_final\people\0482_p_crop00_detections.jpg,9
data\Cropped_final\birds\1203_b_crop01_detections.jpg,2
data\Cropped_final\brown_bear\0485_brb_n_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\amur_tiger\0784_at_d_w_crop00_detections.jpg,1
data\Cropped_final\wild_boar\0323_wd_d_crop00_detections.jpg,8
data\Cropped_final\wild_boar\0295_wd_d_crop00_detections.jpg,8
data\Cropped_final\people\0555_p_crop00_detections.jpg,9
data\Cropped_final\wild_boar\0448_wd_d_crop01_detections.jpg,8
data\Cropped_final\amur_tiger\0803_at_d_w_cub_crop00_detections.jpg,1
data\Cropped_final\dog\0122_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0293_brb_d_crop00_detections.jpg,4
data\Cropped_final\amur_leopard\0427_al_d_w_crop00_detections.jpg,0
data\Cropped_final\roe_deer\1115_rd_n_crop00_detections.jpg,6
data\Cropped_final\amur_leopard\0101_al_n_crop00_detections.jpg,0
data\Cropped_final\people\1260_p_crop00_detections.jpg,9
data\Cropped_final\dog\0025_dg_crop00_detections.jpg,5
data\Cropped_final\black_bear\0358_blb_d_crop00_detections.jpg,3
data\Cropped_final\wild_boar\0800_wd_d_crop00_detections.jpg,8
data\Cropped_final\amur_leopard\0660_al_n_crop00_detections.jpg,0
data\Cropped_final\black_bear\0204_blb_n_crop00_detections.jpg,3
data\Cropped_final\wild_boar\0584_wd_n_crop00_detections.jpg,8
data\Cropped_final\people\0872_p_crop00_detections.jpg,9
data\Cropped_final\birds\0379_b_crop00_detections.jpg,2
data\Cropped_final\brown_bear\0884_brb_n_crop00_detections.jpg,4
data\Cropped_final\dog\0133_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0650_dg_crop00_detections.jpg,5
data\Cropped_final\amur_tiger\1217_at_d_w_cubs_crop00_detections.jpg,1
data\Cropped_final\birds\1192_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\1132_wd_d_crop03_detections.jpg,8
data\Cropped_final\wild_boar\0524_wd_d_crop01_detections.jpg,8
data\Cropped_final\black_bear\0072_blb_n_crop00_detections.jpg,3
data\Cropped_final\sika_deer\0080_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\amur_tiger\0532_at_d_s_mother_with_cubs_crop01_detections.jpg,1
data\Cropped_final\amur_leopard\0633_al_n_crop00_detections.jpg,0
data\Cropped_final\black_bear\0533_blb_d_crop00_detections.jpg,3
data\Cropped_final\roe_deer\0786_rd_n_crop01_detections.jpg,6
data\Cropped_final\wild_boar\1449_wd_d_crop01_detections.jpg,8
data\Cropped_final\dog\0400_dg_crop00_detections.jpg,5
data\Cropped_final\people\0257_p_crop01_detections.jpg,9
data\Cropped_final\roe_deer\0538_rd_d_crop00_detections.jpg,6
data\Cropped_final\amur_leopard\0039_al_d_s_crop00_detections.jpg,0
data\Cropped_final\black_bear\0572_blb_n_crop00_detections.jpg,3
data\Cropped_final\black_bear\1038_blb_d_crop00_detections.jpg,3
data\Cropped_final\amur_leopard\0473_al_d_s_crop00_detections.jpg,0
data\Cropped_final\birds\0542_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\1127_at_n_crop00_detections.jpg,1
data\Cropped_final\wild_boar\0195_wd_n_crop00_detections.jpg,8
data\Cropped_final\amur_leopard\0591_al_d_s_cub_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0219_brb_n_crop00_detections.jpg,4
data\Cropped_final\brown_bear\0728_brb_d_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0632_wd_n_crop00_detections.jpg,8
data\Cropped_final\amur_leopard\0856_al_n_crop00_detections.jpg,0
data\Cropped_final\birds\0296_b_crop00_detections.jpg,2
data\Cropped_final\roe_deer\0016_rd_d_crop01_detections.jpg,6
data\Cropped_final\sika_deer\1147_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\roe_deer\0897_rd_d_crop00_detections.jpg,6
data\Cropped_final\people\0534_p_crop02_detections.jpg,9
data\Cropped_final\black_bear\0409_blb_d_crop00_detections.jpg,3
data\Cropped_final\people\1307_p_crop01_detections.jpg,9
data\Cropped_final\people\1197_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\0539_at_n_crop00_detections.jpg,1
data\Cropped_final\black_bear\0935_blb_d_crop00_detections.jpg,3
data\Cropped_final\people\0238_p_crop00_detections.jpg,9
data\Cropped_final\amur_tiger\0582_at_d_w_crop00_detections.jpg,1
data\Cropped_final\black_bear\0730_blb_d_crop00_detections.jpg,3
data\Cropped_final\wild_boar\0820_wd_n_adult_with_juveniles_crop00_detections.jpg,8
data\Cropped_final\brown_bear\1225_brb_n_crop00_detections.jpg,4
data\Cropped_final\wild_boar\1914_wd_d_crop00_detections.jpg,8
data\Cropped_final\people\0593_p_crop02_detections.jpg,9
data\Cropped_final\birds\1382_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\1346_at_n_crop00_detections.jpg,1
data\Cropped_final\amur_tiger\1062_at_n_crop00_detections.jpg,1
data\Cropped_final\birds\0959_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\0247_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\1143_wd_d_crop01_detections.jpg,8
data\Cropped_final\brown_bear\0977_brb_d_crop00_detections.jpg,4
data\Cropped_final\wild_boar\1268_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\1101_b_crop00_detections.jpg,2
data\Cropped_final\dog\0904_dg_crop03_detections.jpg,5
data\Cropped_final\roe_deer\1162_rd_n_crop01_detections.jpg,6
data\Cropped_final\wild_boar\0403_wd_d_crop00_detections.jpg,8
data\Cropped_final\wild_boar\1367_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0724_dg_crop00_detections.jpg,5
data\Cropped_final\sika_deer\0559_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\wild_boar\0585_wd_d_crop00_detections.jpg,8
data\Cropped_final\wild_boar\1848_wd_d_crop01_detections.jpg,8
data\Cropped_final\amur_leopard\0795_al_d_w_crop00_detections.jpg,0
data\Cropped_final\people\0014_p_crop00_detections.jpg,9
data\Cropped_final\black_bear\0098_blb_d_crop00_detections.jpg,3
data\Cropped_final\birds\1507_b_crop00_detections.jpg,2
data\Cropped_final\amur_tiger\0464_at_d_w_crop01_detections.jpg,1
data\Cropped_final\sika_deer\1496_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\sika_deer\0922_sd_n_w_crop00_detections.jpg,7
data\Cropped_final\sika_deer\0249_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\roe_deer\0808_rd_d_crop00_detections.jpg,6
data\Cropped_final\birds\0922_b_crop00_detections.jpg,2
data\Cropped_final\people\1219_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\1364_rd_n_crop00_detections.jpg,6
data\Cropped_final\roe_deer\0064_rd_n_crop00_detections.jpg,6
data\Cropped_final\dog\0300_dg_crop00_detections.jpg,5
data\Cropped_final\birds\0906_b_crop00_detections.jpg,2
data\Cropped_final\wild_boar\0067_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\0018_rd_n_crop00_detections.jpg,6
data\Cropped_final\dog\0418_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\0734_brb_n_crop00_detections.jpg,4
data\Cropped_final\amur_tiger\0181_at_d_s_crop00_detections.jpg,1
data\Cropped_final\amur_leopard\0744_al_d_s_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0234_brb_n_crop00_detections.jpg,4
data\Cropped_final\sika_deer\1174_sd_d_s_crop02_detections.jpg,7
data\Cropped_final\amur_leopard\0866_al_n_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0437_brb_n_mother_with_cubs_crop01_detections.jpg,4
data\Cropped_final\brown_bear\0376_brb_d_crop00_detections.jpg,4
data\Cropped_final\roe_deer\1165_rd_n_crop01_detections.jpg,6
data\Cropped_final\wild_boar\0968_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0695_dg_crop01_detections.jpg,5
data\Cropped_final\wild_boar\1919_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0615_dg_crop00_detections.jpg,5
data\Cropped_final\sika_deer\0047_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\people\0080_p_crop00_detections.jpg,9
data\Cropped_final\people\0654_p_crop00_detections.jpg,9
data\Cropped_final\wild_boar\0417_wd_d_crop00_detections.jpg,8
data\Cropped_final\wild_boar\0835_wd_d_crop00_detections.jpg,8
data\Cropped_final\birds\0615_b_crop00_detections.jpg,2
data\Cropped_final\amur_leopard\0149_al_d_s_crop00_detections.jpg,0
data\Cropped_final\brown_bear\0643_brb_n_mother_with_cubs_crop02_detections.jpg,4
data\Cropped_final\people\1084_p_crop00_detections.jpg,9
data\Cropped_final\sika_deer\1808_sd_d_w_crop03_detections.jpg,7
data\Cropped_final\people\0877_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\0593_rd_n_crop00_detections.jpg,6
data\Cropped_final\black_bear\0166_blb_d_crop00_detections.jpg,3
data\Cropped_final\wild_boar\0039_wd_d_crop00_detections.jpg,8
data\Cropped_final\people\0266_p_crop01_detections.jpg,9
data\Cropped_final\roe_deer\0767_rd_d_crop00_detections.jpg,6
data\Cropped_final\sika_deer\1195_sd_d_s_crop01_detections.jpg,7
data\Cropped_final\brown_bear\0249_brb_d_cubs_crop00_detections.jpg,4
data\Cropped_final\wild_boar\0045_wd_d_crop00_detections.jpg,8
data\Cropped_final\dog\0246_dg_crop00_detections.jpg,5
data\Cropped_final\amur_leopard\0400_al_n_crop00_detections.jpg,0
data\Cropped_final\amur_tiger\0863_at_n_crop00_detections.jpg,1
data\Cropped_final\amur_leopard\0573_al_d_s_crop00_detections.jpg,0
data\Cropped_final\dog\0139_dg_crop00_detections.jpg,5
data\Cropped_final\wild_boar\1692_wd_d_crop00_detections.jpg,8
data\Cropped_final\sika_deer\1449_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\people\1319_p_crop00_detections.jpg,9
data\Cropped_final\people\1097_p_crop00_detections.jpg,9
data\Cropped_final\roe_deer\0421_rd_n_crop00_detections.jpg,6
data\Cropped_final\dog\0267_dg_crop00_detections.jpg,5
data\Cropped_final\brown_bear\1260_brb_n_crop00_detections.jpg,4
data\Cropped_final\sika_deer\2102_sd_d_s_crop00_detections.jpg,7
data\Cropped_final\black_bear\0341_blb_d_crop00_detections.jpg,3
data\Cropped_final\sika_deer\0600_sd_n_w_crop03_detections.jpg,7
data\Cropped_final\brown_bear\0540_brb_d_cub_crop00_detections.jpg,4
data\Cropped_final\wild_boar\1132_wd_d_crop00_detections.jpg,8
data\Cropped_final\wild_boar\0400_wd_n_crop00_detections.jpg,8
data\Cropped_final\sika_deer\0908_sd_d_w_crop00_detections.jpg,7
data\Cropped_final\dog\0945_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0761_dg_crop00_detections.jpg,5
data\Cropped_final\wild_boar\1047_wd_d_crop00_detections.jpg,8
data\Cropped_final\amur_tiger\0314_at_d_s_crop00_detections.jpg,1
data\Cropped_final\people\1061_p_crop00_detections.jpg,9
data\Cropped_final\birds\0264_b_crop00_detections.jpg,2
data\Cropped_final\people\1353_p_crop00_detections.jpg,9
data\Cropped_final\dog\0576_dg_crop00_detections.jpg,5
data\Cropped_final\amur_tiger\0018_at_d_w_crop00_detections.jpg,1
data\Cropped_final\people\0667_p_crop01_detections.jpg,9
data\Cropped_final\wild_boar\1476_wd_d_crop00_detections.jpg,8
data\Cropped_final\roe_deer\1438_rd_n_crop00_detections.jpg,6
data\Cropped_final\roe_deer\0229_rd_d_crop00_detections.jpg,6
data\Cropped_final\birds\1215_b_crop00_detections.jpg,2
data\Cropped_final\birds\0019_b_crop00_detections.jpg,2
data\Cropped_final\brown_bear\0378_brb_n_crop00_detections.jpg,4
data\Cropped_final\amur_leopard\0343_al_d_s_crop00_detections.jpg,0
data\Cropped_final\roe_deer\0524_rd_d_crop00_detections.jpg,6
data\Cropped_final\brown_bear\0480_brb_d_crop00_detections.jpg,4
data\Cropped_final\roe_deer\0896_rd_n_crop00_detections.jpg,6
data\Cropped_final\sika_deer\0260_sd_d_w_crop01_detections.jpg,7
data\Cropped_final\wild_boar\0652_wd_n_crop01_detections.jpg,8
data\Cropped_final\dog\0403_dg_crop00_detections.jpg,5
data\Cropped_final\birds\1171_b_crop00_detections.jpg,2
data\Cropped_final\sika_deer\0666_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\people\0740_p_crop01_detections.jpg,9
data\Cropped_final\sika_deer\0648_sd_n_s_crop00_detections.jpg,7
data\Cropped_final\people\0366_p_crop00_detections.jpg,9
data\Cropped_final\wild_boar\0665_wd_n_crop00_detections.jpg,8
data\Cropped_final\dog\0985_dg_crop00_detections.jpg,5
data\Cropped_final\dog\0158_dg_crop01_detections.jpg,5
data\Cropped_final\wild_boar\0640_wd_n_crop00_detections.jpg,8
data\Cropped_final\amur_tiger\0088_at_n_cubs_crop00_detections.jpg,1
